Detail of Gifts,Item Category,Name of Recipient,Affiliation,Date,Assessed Value,Retention Cost,Retained,Remarks
1363,7,1740,9,986,2000.0,0.0,7,114
98,7,11,0,986,1000.0,0.0,7,49
3231,11,528,0,986,2000.0,0.0,7,25
2193,7,312,0,986,1600.0,0.0,7,77
470,6,694,7,1111,2000.0,0.0,65,221
436,17,694,7,1111,3000.0,0.0,65,221
2260,17,1838,7,1120,21000.0,2200.0,65,221
3022,17,933,9,1078,97450.0,5625.0,65,221
2146,7,933,9,1078,8000.0,0.0,65,221
2253,17,932,9,1078,0.0,0.0,65,221
3024,17,1372,7,1078,52000.0,3200.0,65,221
3034,17,1834,9,1078,52000.0,3200.0,65,221
3024,17,155,7,1078,52000.0,3200.0,65,221
96,17,1706,7,1078,500.0,0.0,65,221
1392,7,1837,7,1228,6500.0,0.0,65,221
627,2,1067,0,1241,0.0,0.0,65,221
618,2,158,7,1241,0.0,0.0,65,221
618,2,1804,11,1241,0.0,0.0,65,221
618,2,714,7,1241,0.0,0.0,65,221
622,2,1761,9,1275,0.0,5000.0,65,221
610,2,1762,9,1257,0.0,0.0,65,221
2548,17,1760,0,1426,45000.0,5625.0,65,221
3216,17,932,9,1345,0.0,5625.0,65,221
1355,2,340,7,1349,20000.0,0.0,7,89
2585,17,1699,7,1349,0.0,5625.0,65,221
2638,17,1364,7,1349,0.0,0.0,65,221
93,17,1091,7,1384,6000.0,0.0,65,221
1759,2,1761,9,1403,20000.0,2000.0,65,221
1274,17,1698,7,147,97450.0,5625.0,65,221
1267,17,29,7,147,97450.0,5625.0,65,221
1269,17,1071,7,147,97450.0,5625.0,65,221
1269,17,907,7,147,97450.0,5625.0,65,221
1266,17,1759,0,170,97450.0,5625.0,65,221
1331,17,474,7,170,10000.0,0.0,65,221
1265,17,358,7,170,97450.0,5625.0,65,221
1264,17,1924,7,170,97450.0,5625.0,65,221
1330,17,1249,7,170,10000.0,0.0,65,221
2630,17,1265,7,204,0.0,5625.0,65,221
2630,17,363,7,204,0.0,5625.0,65,221
3237,17,395,7,204,26000.0,3200.0,65,221
2605,17,1810,11,267,97450.0,5625.0,65,221
2606,17,1795,11,267,97450.0,5625.0,65,221
2622,17,1884,11,267,45000.0,5625.0,65,221
2621,17,1776,11,267,45000.0,5625.0,65,221
2962,17,1761,9,318,97450.0,5625.0,65,221
1342,6,1761,9,318,4000.0,0.0,65,221
1263,17,83,9,318,97450.0,5625.0,65,221
1615,17,1973,7,331,3500.0,0.0,65,221
2271,17,1972,7,331,4000.0,0.0,65,221
1280,17,49,7,331,45000.0,5625.0,65,221
1270,17,611,7,331,97450.0,5625.0,65,221
1277,17,1687,7,243,97450.0,5625.0,65,221
2615,17,2025,7,252,97450.0,5625.0,65,221
2619,17,2021,7,252,97450.0,5625.0,65,221
2619,17,1921,7,252,97450.0,5625.0,65,221
2619,17,1929,7,252,97450.0,5625.0,65,221
2619,17,1928,7,252,97450.0,5625.0,65,221
2642,17,1925,7,252,72000.0,5625.0,65,221
2642,17,1927,7,252,72000.0,5625.0,65,221
2642,17,1485,7,252,72000.0,5625.0,65,221
2642,17,1118,7,252,72000.0,5625.0,65,221
2642,17,1514,7,252,72000.0,5625.0,65,221
2642,17,1602,7,252,72000.0,5625.0,65,221
2642,17,1245,7,252,72000.0,5625.0,65,221
2642,17,1605,7,252,72000.0,5625.0,65,221
1258,17,1144,0,255,20000.0,2000.0,65,221
432,11,1356,0,255,10000.0,0.0,65,221
1958,17,363,7,255,97450.0,5625.0,65,221
837,17,932,9,265,97450.0,5625.0,65,221
2614,17,137,7,265,45000.0,5625.0,65,221
2612,17,186,7,265,45000.0,5625.0,65,221
2608,17,638,7,265,45000.0,5625.0,65,221
2610,17,1922,7,265,45000.0,5625.0,65,221
2613,17,260,7,265,45000.0,5625.0,65,221
2607,17,1296,7,265,45000.0,5625.0,65,221
2611,17,1281,7,265,45000.0,5625.0,65,221
2609,17,1165,7,265,45000.0,5625.0,65,221
2620,17,603,7,265,97450.0,5625.0,65,221
2618,17,693,7,265,97450.0,5625.0,65,221
2617,17,1534,7,265,97450.0,5625.0,65,221
2616,17,502,11,265,97450.0,5625.0,65,221
2640,17,1094,7,265,45000.0,5625.0,65,221
2641,17,1244,7,265,45000.0,5625.0,65,221
2641,17,1595,7,265,45000.0,5625.0,65,221
2641,17,999,7,265,45000.0,5625.0,65,221
2641,17,942,7,265,45000.0,5625.0,65,221
2641,17,1497,7,265,45000.0,5625.0,65,221
617,2,1761,9,284,20000.0,2000.0,65,221
2635,17,1069,0,348,0.0,0.0,65,221
2870,17,46,4,356,97450.0,5625.0,65,221
2600,17,1172,7,411,97450.0,5625.0,65,221
1203,17,1970,7,411,70000.0,5625.0,65,221
2602,17,1068,0,420,20000.0,2000.0,65,221
1247,17,1010,7,564,72000.0,5625.0,65,221
1759,2,619,7,463,0.0,0.0,65,221
1759,2,634,7,463,0.0,0.0,65,221
438,17,1009,0,483,97450.0,5625.0,65,221
1759,2,1765,9,513,20000.0,2000.0,65,221
438,17,1400,0,520,97450.0,5625.0,65,221
1759,2,1765,9,520,45000.0,5625.0,65,221
1170,17,1647,9,597,97450.0,5625.0,65,221
1179,17,1647,9,597,97450.0,5625.0,65,221
864,17,1662,0,687,8500.0,0.0,65,221
1334,17,1663,0,790,1500.0,0.0,65,221
1869,17,1663,0,790,2500.0,0.0,65,221
1650,17,1502,6,793,20000.0,2000.0,65,221
874,11,25,7,859,6500.0,0.0,65,221
2313,17,680,7,859,7000.0,0.0,65,221
2313,17,609,7,859,7000.0,0.0,65,221
1251,17,1646,9,940,90000.0,5625.0,65,221
1759,2,1646,7,940,20000.0,2000.0,65,221
608,2,665,7,980,20000.0,0.0,7,88
1175,17,1212,7,1071,95000.0,5625.0,65,221
1759,2,818,7,1075,20000.0,2000.0,65,221
22,17,1381,7,1223,75000.0,0.0,64,220
7,17,1984,7,1134,6500.0,0.0,65,221
671,7,740,8,1328,35000.0,5000.0,65,221
14,17,985,0,1256,15000.0,1000.0,65,221
487,17,1537,7,1288,18000.0,1600.0,65,221
490,17,1294,7,1288,30000.0,4000.0,65,221
489,17,1141,7,1288,20000.0,2000.0,65,221
1347,2,1392,7,1438,40000.0,5625.0,65,221
2149,2,2002,7,1346,35000.0,5000.0,65,221
2149,2,1641,0,1399,20000.0,2000.0,65,221
33,17,545,7,219,9500.0,0.0,65,221
5,17,935,9,219,15000.0,1000.0,65,221
1541,17,302,9,219,1000.0,0.0,65,221
783,17,1187,7,224,15000.0,0.0,7,144
784,17,321,7,224,8500.0,0.0,65,221
1866,17,313,7,224,8000.0,0.0,65,221
1866,17,38,7,224,8000.0,0.0,65,221
1866,17,1749,7,224,8000.0,0.0,65,221
1411,17,1256,7,227,1600.0,0.0,7,143
8,17,1256,7,227,15000.0,1000.0,65,221
533,17,935,9,171,10000.0,0.0,65,221
536,7,949,9,171,6500.0,0.0,65,221
31,7,1161,8,176,97450.0,5625.0,65,221
28,7,1161,8,176,9000.0,0.0,65,221
2379,17,136,7,176,97450.0,5625.0,65,221
10,17,571,7,232,9500.0,0.0,65,221
30,2,1238,8,244,43500.0,5625.0,65,221
2190,7,1238,8,244,8000.0,0.0,65,221
894,17,80,8,244,4000.0,0.0,65,221
61,7,1238,8,244,20000.0,2000.0,65,221
1310,17,80,8,244,6500.0,0.0,65,221
2134,17,1238,8,244,6000.0,0.0,65,221
2339,17,79,7,244,0.0,0.0,65,221
49,17,1238,8,244,97450.0,5625.0,65,221
1345,2,1388,7,297,45000.0,5625.0,65,221
1560,17,1389,7,297,45000.0,5625.0,65,221
1664,17,485,7,297,30000.0,4000.0,65,221
2499,7,1971,7,381,10000.0,0.0,65,221
648,3,109,7,431,8000.0,0.0,65,221
1781,3,1286,7,431,8000.0,0.0,65,221
646,3,1805,7,431,8000.0,0.0,65,221
648,3,655,7,431,8000.0,0.0,65,221
1185,17,716,7,343,97450.0,0.0,7,141
668,7,1980,7,434,8000.0,0.0,65,221
2438,17,195,7,39,40000.0,4000.0,65,221
2389,17,1503,7,2,7500.0,0.0,65,221
1989,17,1187,7,53,20100.0,0.0,7,146
1139,17,1187,7,53,12000.0,0.0,46,201
1636,17,1187,7,53,6000.0,0.0,7,147
2383,11,1983,7,557,90000.0,5625.0,65,221
403,7,1638,7,557,10000.0,0.0,65,221
2382,11,1187,7,557,70000.0,5625.0,65,221
1262,17,1655,0,543,95000.0,5625.0,65,221
83,17,1333,7,548,10000.0,0.0,65,221
619,2,1333,7,548,25000.0,3000.0,65,221
25,17,1399,7,554,97450.0,5625.0,65,221
1759,2,1579,7,702,12000.0,400.0,65,221
29,2,534,7,702,17500.0,0.0,0,2
620,2,534,7,702,20000.0,0.0,7,145
2313,17,1360,6,702,65000.0,5625.0,65,221
338,7,1161,8,729,8000.0,0.0,37,192
11,17,1161,8,729,6600.0,0.0,65,221
1106,17,1161,8,729,2500.0,0.0,65,221
35,17,1161,8,729,0.0,0.0,65,221
12,17,1161,8,729,0.0,0.0,65,221
15,17,1161,8,729,6000.0,0.0,65,221
9,17,1161,8,729,35000.0,5000.0,65,221
26,17,1503,7,740,97450.0,5625.0,65,221
24,17,1187,7,598,97450.0,0.0,48,203
2118,17,592,7,609,50000.0,0.0,7,74
518,17,1161,8,609,97450.0,0.0,23,166
904,17,1187,7,646,97450.0,5625.0,65,221
1680,17,1238,8,646,97450.0,5625.0,65,221
1653,17,64,8,646,97450.0,5625.0,65,221
1699,17,1070,7,655,30000.0,4000.0,65,221
1646,17,1656,7,655,75000.0,5625.0,65,221
1701,17,1256,7,670,97450.0,5625.0,65,221
1700,17,729,7,683,30000.0,4000.0,65,221
125,17,1599,7,688,97450.0,5625.0,5,8
2149,2,1463,0,715,15000.0,1000.0,65,221
2378,17,1186,7,801,97450.0,0.0,7,131
2407,17,1187,7,852,4500.0,0.0,65,221
89,17,1161,8,779,8000.0,0.0,65,221
458,17,1161,8,779,500.0,0.0,65,221
1908,17,92,7,779,5000.0,0.0,65,221
2325,17,1914,7,779,5000.0,0.0,65,221
491,13,1910,7,819,20000.0,2000.0,65,221
130,11,593,7,843,1000.0,0.0,7,79
2190,7,1161,8,845,5000.0,0.0,65,221
1655,17,542,7,860,97450.0,5625.0,65,221
21,17,1446,7,993,97450.0,5625.0,65,221
92,17,733,7,997,8150.0,0.0,53,208
2312,17,1219,7,945,40000.0,5625.0,65,221
87,6,657,7,971,5000.0,0.0,44,199
38,17,1320,7,1046,6500.0,0.0,7,19
420,17,695,7,1102,0.0,0.0,65,221
2253,17,95,7,1102,0.0,0.0,65,221
1566,17,1680,7,1102,500.0,0.0,65,221
2253,17,578,7,1102,0.0,0.0,65,221
1109,17,700,7,1102,150.0,0.0,65,221
131,11,140,7,1072,6000.0,0.0,65,221
1347,2,1398,7,1079,40000.0,5625.0,65,221
426,17,617,7,1097,30000.0,4000.0,65,221
2360,17,177,7,1097,10000.0,0.0,65,221
32,7,1161,8,1132,8500.0,0.0,65,221
2516,17,1161,8,1132,0.0,0.0,65,221
1966,17,57,8,1132,4000.0,0.0,65,221
545,17,639,7,1132,3500.0,0.0,65,221
546,17,1903,7,1132,3500.0,0.0,65,221
546,17,584,7,1132,3500.0,0.0,65,221
546,17,692,7,1132,3500.0,0.0,65,221
86,17,983,0,1260,97450.0,0.0,7,47
405,6,983,0,1448,9000.0,0.0,7,69
2149,2,1599,7,1365,10000.0,0.0,37,192
2149,2,1397,7,161,30000.0,4000.0,5,8
2149,2,1226,7,253,35000.0,5000.0,65,221
621,2,1188,7,289,7500.0,0.0,65,221
682,7,1191,7,289,4500.0,0.0,65,221
624,2,629,7,292,35000.0,5000.0,65,221
616,2,1390,7,300,35000.0,5000.0,65,221
1760,2,1239,8,300,40000.0,0.0,27,170
1147,17,1126,8,337,30000.0,4000.0,65,221
1802,7,1465,8,337,5000.0,0.0,65,221
84,17,1239,8,337,8000.0,0.0,2,4
913,17,1239,8,337,3000.0,0.0,46,201
1963,17,81,8,337,5500.0,0.0,46,201
1728,17,1238,8,337,2000.0,0.0,1,3
2019,6,1239,8,337,13500.0,0.0,7,76
678,7,1055,7,382,5000.0,0.0,65,221
616,2,1057,8,382,35000.0,5000.0,65,221
676,7,1394,7,449,8500.0,0.0,65,221
1719,17,1701,6,451,1700.0,0.0,65,221
2013,17,742,8,403,25000.0,3000.0,65,221
6,17,82,8,111,97450.0,5625.0,65,221
85,17,1659,0,111,97450.0,5625.0,65,221
56,17,1202,8,10,97450.0,5625.0,65,221
47,17,78,8,10,97450.0,5625.0,65,221
44,17,1202,8,10,66000.0,0.0,43,198
1157,17,981,7,10,97450.0,5625.0,65,221
1158,17,111,7,14,97450.0,5625.0,65,221
1156,17,1285,7,14,97450.0,5625.0,65,221
1160,17,1911,7,14,97450.0,5625.0,65,221
1253,17,1554,7,14,97450.0,5625.0,65,221
1159,17,1331,7,14,97450.0,5625.0,65,221
1254,17,850,7,14,97450.0,5625.0,65,221
1146,17,1657,7,14,97450.0,5625.0,65,221
1770,17,1158,8,14,8000.0,0.0,65,221
65,17,1158,8,14,0.0,0.0,65,221
1941,17,1158,8,14,4000.0,0.0,65,221
1638,17,1509,7,18,97450.0,5625.0,5,8
1252,17,681,7,18,97450.0,5625.0,65,221
1651,17,951,6,43,97450.0,5625.0,65,221
1649,17,1134,6,43,70000.0,5625.0,65,221
1143,17,1189,7,50,97450.0,5625.0,65,221
1151,17,839,11,50,70000.0,5625.0,65,221
1151,17,1147,11,50,70000.0,5625.0,65,221
1150,17,1028,6,54,70000.0,5625.0,65,221
1150,17,819,6,54,70000.0,5625.0,65,221
1155,17,2001,7,67,97450.0,5625.0,65,221
3,17,1472,7,461,81000.0,5625.0,65,221
40,17,1471,7,461,36000.0,5625.0,5,8
4,17,1472,7,461,95000.0,5625.0,65,221
782,17,1189,7,498,8500.0,0.0,65,221
1762,2,1599,7,599,10000.0,0.0,65,221
376,17,1472,7,623,35000.0,5000.0,65,221
1642,17,1472,7,623,97450.0,5625.0,32,187
1739,17,1158,8,629,30000.0,4000.0,65,221
2014,17,1192,7,708,70000.0,0.0,25,168
1905,17,59,8,708,97450.0,5625.0,65,221
1212,17,1566,7,716,97450.0,5625.0,65,221
1167,17,1901,7,716,87000.0,5625.0,65,221
1215,17,1018,7,802,6000.0,0.0,65,221
1219,17,2035,8,877,97450.0,5625.0,65,221
1218,17,1409,8,877,97450.0,5625.0,65,221
1141,17,884,0,877,97450.0,5625.0,65,221
1166,17,2032,0,877,97450.0,5625.0,65,221
2465,17,1756,0,810,2000.0,0.0,62,217
1721,17,1755,7,810,2000.0,0.0,46,201
2404,6,1523,0,824,3000.0,0.0,65,221
23,6,1980,7,989,20000.0,2000.0,7,0
1550,17,1185,7,989,5000.0,0.0,37,192
1824,17,1566,7,911,0.0,0.0,65,221
1625,7,1566,7,911,0.0,0.0,65,221
64,2,1158,8,914,83000.0,5625.0,65,221
1763,2,1158,8,914,0.0,5625.0,65,221
881,17,1158,8,914,0.0,0.0,37,192
88,17,1158,8,914,5000.0,0.0,65,221
1763,2,1158,8,914,0.0,0.0,65,221
41,2,1158,8,914,0.0,0.0,65,221
1726,17,1158,8,914,0.0,0.0,65,221
2027,17,1159,8,914,0.0,0.0,65,221
572,17,415,8,914,6000.0,0.0,65,221
921,17,415,8,914,0.0,0.0,65,221
1705,17,1894,8,914,0.0,0.0,65,221
530,17,304,8,914,3500.0,0.0,65,221
573,17,304,8,914,25500.0,3100.0,65,221
1888,17,1158,8,914,0.0,0.0,65,221
16,17,424,8,914,0.0,0.0,65,221
57,17,585,7,914,0.0,0.0,65,221
57,17,699,7,914,0.0,0.0,65,221
697,17,1158,8,914,0.0,0.0,65,221
521,17,415,8,914,0.0,0.0,65,221
2561,17,1158,8,914,0.0,0.0,65,221
424,17,415,8,914,0.0,0.0,65,221
2563,17,1932,7,914,0.0,0.0,65,221
2463,17,1158,8,914,0.0,0.0,65,221
435,17,1156,8,914,0.0,0.0,65,221
841,17,685,7,914,0.0,0.0,65,221
2547,17,685,7,914,0.0,0.0,65,221
957,17,1383,7,914,0.0,0.0,65,221
1403,7,752,7,949,0.0,0.0,65,221
43,7,1202,8,950,10000.0,0.0,65,221
70,7,74,8,950,0.0,1000.0,65,221
1766,2,1202,8,961,0.0,5625.0,65,221
456,17,75,8,961,0.0,0.0,65,221
455,17,75,8,961,5512.0,0.0,37,192
1904,17,73,7,961,0.0,0.0,65,221
570,17,1202,8,1047,0.0,0.0,7,70
1279,17,1525,0,1047,0.0,5625.0,65,221
1922,17,1982,7,1093,0.0,0.0,65,221
2152,2,1158,8,1008,0.0,0.0,65,221
1426,17,1158,8,1008,0.0,0.0,65,221
19,17,424,8,1008,0.0,0.0,65,221
1899,17,1158,8,1008,0.0,0.0,65,221
58,17,815,7,1027,0.0,0.0,65,221
59,17,1751,0,1040,0.0,0.0,65,221
1174,17,900,7,1061,0.0,0.0,65,221
27,17,1158,8,1080,0.0,5625.0,65,221
46,17,431,8,1080,97450.0,5625.0,65,221
1405,7,759,7,1136,8500.0,0.0,65,221
2012,17,1387,7,1136,8500.0,0.0,65,221
2416,8,1175,7,1143,0.0,0.0,65,221
1634,17,1384,7,1151,6000.0,0.0,65,221
60,17,3,8,1175,0.0,0.0,65,221
590,17,1384,7,1178,10000.0,0.0,65,221
890,21,656,7,1178,15000.0,1000.0,65,221
42,7,4,8,1207,10000.0,0.0,65,221
2519,2,1995,7,1207,40000.0,5625.0,5,8
1364,7,1385,7,1207,3000.0,0.0,65,221
687,6,1385,7,1246,3000.0,0.0,65,221
2303,17,775,7,1246,4000.0,0.0,65,221
1830,17,1202,8,1272,0.0,0.0,65,221
1502,17,1202,8,1272,10000.0,0.0,65,221
1819,7,1202,8,1272,8000.0,0.0,65,221
63,17,1202,8,1272,0.0,0.0,65,221
1835,17,1202,8,1272,6000.0,0.0,65,221
531,7,1385,7,1280,7500.0,0.0,65,221
625,2,1385,7,1280,30000.0,4000.0,65,221
1449,17,1764,0,1299,9000.0,0.0,7,66
67,17,1986,7,1299,2500.0,0.0,65,221
1260,17,662,7,1303,38000.0,5600.0,65,221
958,17,452,7,1320,5000.0,0.0,7,80
2010,17,1385,7,1443,10000.0,0.0,65,221
20,2,1385,7,1443,38000.0,5600.0,65,221
698,7,633,7,1443,10000.0,0.0,7,85
2181,7,1579,7,1362,8500.0,0.0,65,221
1749,17,1763,7,220,5000.0,0.0,65,221
90,17,660,7,141,15600.0,1170.0,65,221
2209,17,128,7,141,400.0,0.0,65,221
2396,17,6,7,141,3000.0,0.0,65,221
1962,17,1338,0,183,14000.0,800.0,65,221
976,6,1202,8,248,8000.0,0.0,65,221
649,17,1202,8,248,15000.0,1000.0,65,221
72,17,55,8,248,11500.0,300.0,65,221
868,7,224,7,256,20000.0,2000.0,65,221
677,7,1896,7,260,10000.0,0.0,65,221
688,7,1896,7,260,10000.0,0.0,65,221
673,7,1896,7,260,8500.0,0.0,65,221
695,17,1200,7,260,20000.0,2000.0,65,221
708,7,1981,7,260,8000.0,0.0,65,221
2011,17,1386,7,264,10000.0,0.0,65,221
2023,6,1386,8,264,8000.0,0.0,65,221
2226,17,1382,7,272,20000.0,2000.0,65,221
716,17,748,7,285,5000.0,0.0,65,221
1460,17,748,7,285,3000.0,0.0,65,221
495,17,748,7,285,0.0,0.0,65,221
507,17,748,7,285,0.0,0.0,65,221
955,17,748,7,285,3000.0,0.0,65,221
1495,17,748,7,285,0.0,0.0,65,221
1844,17,748,7,285,3500.0,0.0,65,221
75,7,1559,8,293,38000.0,5600.0,65,221
483,13,1158,8,293,48000.0,5625.0,65,221
2024,6,1158,8,293,18000.0,1600.0,65,221
1940,7,1158,8,293,10000.0,0.0,65,221
324,7,1158,8,293,10000.0,0.0,65,221
421,7,1157,8,293,22000.0,2400.0,65,221
1759,2,1579,7,293,30000.0,4000.0,65,221
711,7,1666,7,452,1500.0,0.0,33,188
706,7,1619,7,349,6000.0,0.0,65,221
749,17,1385,7,361,30000.0,0.0,33,188
2345,17,1385,7,361,7500.0,0.0,65,221
361,17,1385,7,361,5000.0,0.0,65,221
1855,17,1385,7,361,3000.0,0.0,65,221
1819,7,801,7,367,3000.0,0.0,65,221
865,17,1568,8,369,40000.0,5625.0,65,221
1746,17,310,7,393,6000.0,0.0,65,221
1746,17,1748,7,393,6000.0,0.0,65,221
1114,17,1778,7,393,3000.0,0.0,65,221
18,17,661,7,393,27000.0,0.0,7,17
1973,17,661,7,393,0.0,0.0,20,163
82,17,126,7,393,22000.0,0.0,7,6
2451,17,1708,7,393,6000.0,0.0,7,18
1819,7,1201,8,393,7000.0,0.0,65,221
2542,17,60,8,393,25000.0,0.0,65,221
1920,17,1746,7,393,20000.0,2000.0,65,221
710,7,571,7,421,2000.0,0.0,46,201
940,17,1778,7,427,1500.0,0.0,7,81
2518,17,39,7,427,4000.0,0.0,65,221
1847,17,1785,7,104,3500.0,0.0,65,221
848,17,1598,7,6,0.0,0.0,65,221
367,7,1395,7,6,5000.0,0.0,65,221
1136,17,1395,7,11,97450.0,0.0,7,83
78,10,1395,7,11,97450.0,0.0,7,16
757,17,1395,7,11,97450.0,0.0,7,137
50,17,1569,8,15,97450.0,5625.0,65,221
68,17,61,8,15,97450.0,5625.0,65,221
1873,17,1569,8,73,10000.0,0.0,65,221
1023,17,982,0,73,97450.0,0.0,7,61
77,10,982,0,73,97450.0,5625.0,65,221
1819,7,816,7,559,1000.0,0.0,65,221
978,6,1395,7,575,8500.0,0.0,65,221
2033,17,1395,7,575,1500.0,0.0,65,221
1875,17,1785,7,575,1500.0,0.0,65,221
2088,7,307,7,575,1000.0,0.0,65,221
1707,17,782,7,581,9500.0,0.0,65,221
818,17,1569,8,469,9500.0,0.0,37,192
54,17,1569,8,475,97450.0,5625.0,65,221
684,7,1652,7,475,97450.0,5625.0,65,221
902,17,1410,7,490,97450.0,5625.0,65,221
1077,17,1058,7,493,97450.0,5625.0,65,221
1028,17,1521,7,496,97450.0,5625.0,65,221
816,17,1573,8,499,15000.0,1000.0,65,221
74,17,65,8,499,97450.0,5625.0,65,221
1248,17,172,7,537,97450.0,0.0,46,201
79,10,172,7,537,97450.0,5625.0,65,221
51,17,1184,0,537,97450.0,5625.0,65,221
1255,17,1807,11,537,85000.0,5625.0,65,221
1257,17,204,7,537,85000.0,5625.0,65,221
55,17,1806,11,537,97450.0,5625.0,65,221
1256,17,1025,7,537,85000.0,5625.0,65,221
1249,17,1297,11,537,97450.0,5625.0,65,221
1250,17,1359,11,537,97450.0,5625.0,65,221
1601,17,172,7,537,90000.0,5625.0,65,221
1604,17,47,4,537,90000.0,5625.0,65,221
1602,17,1808,11,537,90000.0,5625.0,65,221
1592,17,203,7,537,40000.0,5625.0,65,221
1603,17,1136,7,537,90000.0,5625.0,65,221
1595,17,1809,11,537,40000.0,5625.0,65,221
1593,17,1413,7,537,40000.0,5625.0,65,221
1596,17,840,11,537,40000.0,5625.0,65,221
1594,17,1504,11,537,40000.0,5625.0,65,221
1597,17,1494,11,537,40000.0,5625.0,65,221
134,17,1151,6,586,50000.0,5625.0,65,221
133,17,1137,6,586,50000.0,5625.0,65,221
1576,17,1483,7,703,25000.0,3000.0,65,221
1763,2,1569,8,741,9500.0,0.0,65,221
2298,17,663,7,741,70000.0,5625.0,65,221
1048,17,632,7,741,97450.0,5625.0,65,221
1044,17,696,7,741,97450.0,5625.0,65,221
1046,17,659,7,741,97450.0,5625.0,65,221
1045,17,667,7,741,97450.0,5625.0,65,221
1047,17,666,7,741,97450.0,0.0,7,65
571,7,1395,7,741,10000.0,0.0,65,221
2049,17,912,0,616,97450.0,5625.0,65,221
1599,17,1005,7,630,50000.0,5625.0,65,221
1599,17,1123,6,630,50000.0,5625.0,65,221
1599,17,1027,6,630,50000.0,5625.0,65,221
1019,17,1124,6,630,97450.0,5625.0,65,221
1021,17,1975,6,630,97450.0,5625.0,65,221
1024,17,1148,7,636,97450.0,5625.0,65,221
609,2,1569,8,636,38000.0,5600.0,65,221
71,17,56,8,636,97450.0,5625.0,65,221
1020,17,923,6,661,97450.0,5625.0,65,221
76,17,1569,8,661,97450.0,5625.0,65,221
132,17,851,7,664,90000.0,5625.0,65,221
2297,17,851,7,664,85000.0,5625.0,65,221
1051,17,1883,7,673,97450.0,5625.0,65,221
615,2,1569,8,689,10000.0,0.0,65,221
1759,2,1895,7,694,38000.0,0.0,7,121
907,17,1394,7,709,4500.0,0.0,65,221
1022,17,1135,6,717,97450.0,5625.0,65,221
1000,17,347,7,866,90000.0,5625.0,65,221
34,6,1162,8,871,12500.0,500.0,65,221
325,7,418,8,871,9000.0,0.0,65,221
2387,10,1727,8,871,42350.0,5625.0,65,221
39,2,1160,8,871,50000.0,5625.0,65,221
73,17,418,8,871,51325.0,5625.0,65,221
69,2,614,7,871,15000.0,1000.0,65,221
2153,2,1160,8,871,85000.0,5625.0,65,221
1812,7,400,7,878,1500.0,0.0,46,201
2187,7,1396,7,878,20000.0,2000.0,65,221
1391,7,748,7,878,3000.0,0.0,65,221
808,13,1391,7,887,45000.0,5625.0,65,221
1026,17,869,7,767,97450.0,5625.0,65,221
999,17,1486,7,767,75000.0,5625.0,65,221
1998,6,748,9,778,3000.0,0.0,65,221
1485,17,1569,8,811,8000.0,0.0,65,221
1993,2,1391,7,829,20000.0,2000.0,65,221
810,13,1339,0,840,75000.0,5625.0,65,221
1974,17,1984,7,846,1500.0,0.0,65,221
2473,6,2004,7,846,1000.0,0.0,65,221
2014,17,748,7,893,25000.0,3000.0,65,221
66,7,1160,8,893,40000.0,5625.0,65,221
568,17,1561,8,893,0.0,0.0,65,221
863,7,1561,8,893,5000.0,0.0,65,221
442,17,2003,7,908,1000.0,0.0,46,201
910,17,1139,7,936,50000.0,5625.0,65,221
1033,17,1985,7,962,97450.0,0.0,7,78
48,12,1985,7,962,97450.0,5625.0,65,221
548,11,369,7,1009,10000.0,0.0,65,221
1001,17,1298,7,1085,90000.0,5625.0,65,221
1002,17,846,7,1085,40000.0,5625.0,65,221
2049,17,1462,7,1098,97450.0,5625.0,65,221
1018,17,841,7,1186,97450.0,5625.0,65,221
91,6,748,9,1200,7000.0,0.0,65,221
1792,17,1396,7,1325,9500.0,0.0,65,221
809,13,19,7,1289,44000.0,5625.0,65,221
945,17,19,7,1289,40000.0,5625.0,65,221
1007,17,19,7,1289,54000.0,0.0,46,201
942,17,1984,7,1380,4000.0,0.0,65,221
1920,17,1984,7,1380,9500.0,0.0,65,221
17,17,16,7,1439,80000.0,5625.0,65,221
1003,17,16,7,1439,15000.0,1000.0,65,221
1598,17,2028,7,1439,15000.0,1000.0,65,221
2003,17,472,7,1412,35000.0,0.0,46,201
37,17,16,7,213,97450.0,5625.0,65,221
52,17,16,7,213,50000.0,5625.0,65,221
1076,17,16,7,213,55000.0,5625.0,65,221
875,11,1984,7,119,40000.0,5625.0,65,221
827,7,1560,8,119,30000.0,4000.0,65,221
45,17,218,7,128,30000.0,0.0,12,155
918,11,218,7,128,8000.0,0.0,46,201
1127,7,748,7,148,5000.0,0.0,65,221
81,7,748,7,148,9500.0,0.0,65,221
1005,17,1482,7,162,50000.0,5625.0,65,221
1049,17,1484,7,162,60000.0,5625.0,65,221
53,17,1570,8,191,97450.0,5625.0,65,221
2047,17,1543,6,205,75000.0,5625.0,65,221
2063,17,1668,6,307,8000.0,0.0,65,221
542,17,22,7,328,50000.0,5625.0,65,221
2053,17,22,7,328,12000.0,400.0,65,221
36,17,22,7,328,97450.0,5625.0,65,221
1027,17,48,7,328,80000.0,5625.0,65,221
1008,17,903,6,261,50000.0,5625.0,65,221
2014,17,1395,7,301,15000.0,1000.0,65,221
80,7,1727,8,311,25000.0,3000.0,65,221
721,17,748,7,440,18000.0,1600.0,65,221
931,7,748,7,440,52200.0,5625.0,65,221
